source_name,destination_name,route_type,median_delay_ratio,avg_delay_ratio,total_delay,avg_actual_time,avg_osrm_time,trip_count,sla_breach_count
Nanoor_Central_DPP_1 (West Bengal),Durgapur_Central_I_1 (West Bengal),FTL,1.8644067796610169,2.009938872172334,3108.0,110.85454545454546,54.345454545454544,19,55
Ratnagiri_MjgaonRd_D (Maharashtra),Shirala_Central_DPP_3 (Maharashtra),FTL,2.4959904959904957,2.445616444258035,3094.0,160.25,63.5625,8,32
Sendhwa_VishnuVhr_D (Madhya Pradesh),Dhule_MIDCAvdn_I (Maharashtra),FTL,2.2865141187925997,2.399000563098077,3059.0,128.05,51.575,8,40
Gudalur_kalmpuza_D (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),Carting,3.284090909090909,3.1835854306105538,3056.0,205.57142857142858,60.04761904761905,3,20
Domkal_Central_D_2 (West Bengal),Nazirpur_Central_D_1 (West Bengal),Carting,2.810810810810811,2.9194805361300964,3049.0,63.59722222222222,21.25,18,72
Sindagi_KalyanNg_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka),Carting,3.200152207001522,3.3841980667017406,3011.0,123.33333333333333,39.69444444444444,4,36
Bhubaneshwar_Hub (Orissa),Jagatsghpr_Markndpr_D (Orissa),FTL,8.547619047619047,8.25112169036129,2973.0,302.8181818181818,32.54545454545455,7,11
LowerParel_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),Carting,2.642857142857143,2.8801138440211385,2964.0,42.67289719626168,14.97196261682243,53,106
Roha_DataSagr_D (Maharashtra),Mahad_Govndsgr_D (Maharashtra),Carting,1.625,1.7825501997979012,2962.0,54.39495798319328,29.50420168067227,20,119
Kherli_GodamDPP_D (Rajasthan),Alwar_Central_I_1 (Rajasthan),FTL,2.2391304347826084,3.7566513874788714,2958.0,210.27777777777777,45.94444444444444,6,18
Hyderabad_Chikdply_C (Telangana),Hyderabad_Shamshbd_P (Telangana),Carting,2.486842105263158,2.73448302660039,2954.0,48.180851063829785,16.75531914893617,32,93
Bhadrak_Central_I_2 (Orissa),Kendujhar_Sirjudin_D (Orissa),FTL,2.3333333333333335,2.92137512029882,2951.0,219.66666666666666,79.14285714285714,4,21
Vellore_GndhiNgr_IP (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),FTL,1.781929347826087,1.781791139122185,2949.0,98.73529411764706,55.36764705882353,17,66
Marthandam_Nallur_D (Tamil Nadu),Tirunelveli_VdkkuSrt_I (Tamil Nadu),FTL,2.0153846153846153,2.2272937510067923,2949.0,123.22727272727273,56.20454545454545,11,44
Hyderabad_Chikdply_I (Telangana),Hyderabad_Shamshbd_H (Telangana),Carting,2.1,3.4456283190258983,2933.0,65.45901639344262,17.37704918032787,20,60
Aurangabad_Central_H_1 (Maharashtra),Beed_JalnaRd_D (Maharashtra),FTL,2.2,2.205480599984101,2924.0,118.75555555555556,53.77777777777778,9,45
Gandhinagar_Kalol_DC (Gujarat),Ahmedabad_East_H_1 (Gujarat),Carting,2.569871794871795,2.510646992503402,2908.0,70.53030303030303,26.46969696969697,15,66
Patancheru_Ameenpur_I (Telangana),Hyderabad_Shamshbd_H (Telangana),Carting,1.9411764705882353,2.7263247381256535,2900.0,64.42028985507247,22.391304347826086,21,69
Chhapra_Prbhunth_D (Bihar),Gopalganj_GopalDPP_D (Bihar),FTL,3.5973084886128364,3.428806387700183,2899.0,166.91666666666666,46.125,6,24
Challakere_Shivangr_D (Karnataka),Bangalore_Nelmngla_H (Karnataka),FTL,1.402127659574468,1.412548499487909,2898.0,124.4875,88.2625,10,79
Hyderabad_Uppal_I (Telangana),Hyderabad_Shamshbd_H (Telangana),Carting,2.9583333333333335,4.479800000214246,2891.0,104.45714285714286,21.857142857142858,15,34
Itarsi_DivrsnRd_D (Madhya Pradesh),Betul_PatelWrd_D (Madhya Pradesh),FTL,1.851947656725502,1.8380249220457148,2891.0,78.45,42.3125,20,80
Jalgaon_DC (Maharashtra),Bhusawal_Samarth_D (Maharashtra),Carting,2.6666666666666665,7.3427188159214305,2879.0,120.07407407407408,13.444444444444445,9,27
Kolkata_Narynpur_C (West Bengal),Kolkata_Dankuni_P (West Bengal),Carting,4.611111111111111,4.885272883188363,2873.0,72.44,14.98,23,50
Varanasi_MahmurGj_IP (Uttar Pradesh),Ghazipur_Kaithwal_D (Uttar Pradesh),FTL,10.491071428571427,8.89360645141895,2868.0,398.375,39.875,3,8
Plassey_BtaiRoad_D (West Bengal),Berhampore_Central_I_2 (West Bengal),Carting,2.5652173913043477,2.8712072050507125,2862.0,67.01538461538462,22.984615384615385,13,65
Gurgaon_Bilaspur_RP (Haryana),Del_B_RPC (Delhi),Carting,2.076923076923077,2.801445580067703,2858.0,85.94117647058823,29.901960784313726,11,48
Kolkata_Dankuni_HB (West Bengal),CCU_Beliaghata_DPC (West Bengal),Carting,3.301948051948052,3.5260320326849564,2841.0,67.98275862068965,19.0,29,58
Surat_HUB (Gujarat),Vadodara_Karelibaug_DPC (Gujarat),FTL,1.6226415094339623,1.6784765029509805,2833.0,125.64150943396227,72.18867924528301,8,52
Taranagar_RajRdDPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),FTL,3.773955147808359,3.7709642452905245,2829.0,276.35714285714283,74.28571428571429,4,14
Kolhapur_Shivaji_I (Maharashtra),Satara_DC (Maharashtra),FTL,1.88135593220339,1.9940344199765416,2829.0,124.8936170212766,64.70212765957447,8,47
Bhiwandi_Mankoli_HB (Maharashtra),Lonavala_NngrgnRd_D (Maharashtra),FTL,2.0982357658380115,2.2115827916429165,2822.0,114.93181818181819,50.79545454545455,11,44
Gonda_KotwaliN_D (Uttar Pradesh),Tulsipur_Central_DPP_1 (Uttar Pradesh),Carting,3.1944444444444446,9.75534297477112,2812.0,430.7142857142857,29.0,1,7
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Madhavaram_L (Tamil Nadu),Carting,1.6363636363636365,1.85930953383914,2802.0,50.69642857142857,25.678571428571427,28,103
Margherita_CivilHPL_D (Assam),Changlang_Central_D_1 (Arunachal Pradesh),Carting,4.4207459207459205,4.55129018592663,2795.0,137.3846153846154,29.884615384615383,9,26
Rath_Mughlpra_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),FTL,2.246376811594203,2.877177026035639,2782.0,168.52,57.24,5,25
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Peenya_L (Karnataka),Carting,1.6842105263157894,2.2333487601579707,2775.0,44.294642857142854,19.517857142857142,57,98
Merta_Central_DPP_1 (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),FTL,2.4825581395348837,2.6457987646955456,2770.0,107.42857142857143,41.476190476190474,14,42
Mumbai_Jogeshwri_L (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Carting,2.0,3.0954508327698096,2767.0,68.86206896551724,21.155172413793103,20,58
Mumbai_MiraRd_IP (Maharashtra),Mumbai Hub (Maharashtra),Carting,2.875,4.596806424161858,2764.0,60.016949152542374,13.169491525423728,31,59
Pune_Tathawde_H (Maharashtra),Osmanabad_Kakdepot_D (Maharashtra),FTL,2.766855112259732,2.7467303902077833,2757.0,353.5833333333333,123.83333333333333,1,12
Bengaluru_Hoodi_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka),Carting,1.80625,2.103361284421417,2750.0,75.1029411764706,34.661764705882355,17,57
Agra_Idgah_P (Uttar Pradesh),Delhi_Airport_H (Delhi),FTL,2.2393162393162394,2.2115756659444346,2748.0,214.8,104.88,4,24
Hyderabad_Alwal_I (Telangana),Hyderabad_Shamshbd_H (Telangana),Carting,2.0,3.511190315396351,2746.0,103.34285714285714,24.885714285714286,9,34
Guwahati_Hub (Assam),Bokakhat_MlnprDPP_D (Assam),FTL,2.1033723522853958,2.2746576857136787,2738.0,242.0,105.1,2,20
Asifabad_PaikjNGR_D (Telangana),Karimnagar_KamnHbRD_I (Telangana),FTL,2.081081081081081,2.1623532732533772,2733.0,146.0,67.91428571428571,7,35
Gorakhpur_Matriprm_IP (Uttar Pradesh),Deoria_CCRoad_D (Uttar Pradesh),FTL,2.7117117117117115,2.7440621066177964,2732.0,88.64583333333333,31.729166666666668,16,48
Muzaffrpur_Bbganj_I (Bihar),Bettiah_BypassRd_D (Bihar),FTL,2.3205128205128203,2.4733735970039388,2725.0,151.7,60.86666666666667,5,30
Mohania_Bhabua_D (Bihar),Dinara_Wardno7_D (Bihar),FTL,5.753787878787879,5.682915088383839,2723.0,138.41666666666666,24.958333333333332,11,24
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Porur_DPC (Tamil Nadu),Carting,2.3798076923076925,2.8052949704980104,2718.0,54.63157894736842,18.86842105263158,22,75
Pushpavanam_Thmpulam_D (Tamil Nadu),Thiruvarur_Bypasrd_D (Tamil Nadu),Carting,2.070598006644518,2.040784675469204,2715.0,62.81707317073171,29.70731707317073,17,82
Renwal_ChomuRD_D (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Carting,2.7481851179673322,2.941887533819522,2703.0,118.88888888888889,43.80555555555556,6,34
Surat_Central_D_12 (Gujarat),Surat_Central_I_4 (Gujarat),Carting,9.666666666666666,9.242237256207844,2687.0,143.71428571428572,15.761904761904763,16,21
Jammikunta_ConduDPP_D (Telangana),Warangal_HunterRd_I (Telangana),FTL,2.55,3.906493329173802,2685.0,123.86206896551724,31.275862068965516,16,29
Firozabad_Sudmpuri_D (Uttar Pradesh),Delhi_Airport_H (Delhi),Carting,2.3366336633663365,2.4750416274018554,2681.0,237.14285714285714,109.47619047619048,1,21
Sitapur_Chowk_D (Uttar Pradesh),Lakhimpur_Maheva_D (Uttar Pradesh),FTL,2.0,2.1224347404394694,2674.0,84.66101694915254,39.33898305084746,20,59
Varanasi_Central_H_4 (Uttar Pradesh),Azamgarh_ChtwrDPP_D (Uttar Pradesh),FTL,2.6593406593406597,4.564869270714394,2668.0,330.6,63.8,2,10
Mumbai_CottonGreen_DPC (Maharashtra),Mumbai Hub (Maharashtra),Carting,2.7058823529411766,3.490782498413257,2667.0,52.53521126760563,14.971830985915492,36,71
Kolkata_Dankuni_HB (West Bengal),CCU_New Alipore_DPC (West Bengal),Carting,2.888888888888889,3.387906828108265,2648.0,87.23255813953489,25.651162790697676,15,43
Kotdwara_Nzbadrd_D (Uttarakhand),Haridwar (Uttarakhand),FTL,2.992105263157895,3.2511118855454146,2647.0,129.56666666666666,41.333333333333336,15,30
Chennai_Alandur_C (Tamil Nadu),Chennai_Chrompet_PC (Tamil Nadu),Carting,1.7899159663865547,2.3146552751454568,2645.0,52.077777777777776,22.68888888888889,22,89
Bhopal_Trnsport_H (Madhya Pradesh),Sehore_Mangalam_D (Madhya Pradesh),FTL,2.6827242524916945,2.603009987690229,2643.0,100.19047619047619,37.26190476190476,14,42
Chetpet_Blmrgnst_D (Tamil Nadu),Vellore_GndhiNgr_IP (Tamil Nadu),FTL,2.590909090909091,2.727784026421506,2631.0,107.12820512820512,39.666666666666664,13,39
Hisar_ModelTwn_P (Haryana),Rawatsar_ShivmDPP_D (Rajasthan),FTL,1.8879233511586453,1.7385923540502843,2627.0,191.06666666666666,103.5,5,25
Dalhousie_Banikhet_D (Himachal Pradesh),Chamba_Bangotu_D (Himachal Pradesh),FTL,1.335704291044776,4.622014616572886,2627.0,331.0,68.3,10,8
Jabalpur_Adhartal_IP (Madhya Pradesh),Katni_Bargawan_DC (Madhya Pradesh),FTL,2.235294117647059,2.392242108379201,2626.0,101.44186046511628,40.372093023255815,11,43
Mumbai_Vasai_CP (Maharashtra),Bhiwandi_Mankoli_GW (Maharashtra),Carting,2.357142857142857,2.836066048810316,2622.0,69.0,24.559322033898304,19,59
Almora_SuzkiSrv_D (Uttarakhand),Pithorgarh_Kumud_D (Uttarakhand),FTL,1.8841123125218,1.905644857699347,2620.0,179.7,92.36666666666666,10,29
Delhi_Airport_H (Delhi),Agra_Idgah_P (Uttar Pradesh),FTL,1.9384941675503713,1.9956090815963614,2620.0,162.0,80.125,4,32
Jath_Shivprsad_D (Maharashtra),Kolhapur_Shivaji_I (Maharashtra),FTL,2.306311413454271,2.948529127968155,2616.0,239.6875,76.1875,6,16
Lonavala_NngrgnRd_D (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),FTL,2.5074626865671643,2.6431859180211523,2615.0,129.84848484848484,50.60606060606061,9,33
Bengaluru_Bnnrghta_L (Karnataka),Bangalore_Nelmngla_H (Karnataka),Carting,1.4142156862745099,1.713096628602626,2610.0,54.60909090909091,30.881818181818183,31,82
Agra_Idgah_P (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),FTL,1.6201923076923077,1.6457673760551608,2597.0,168.9,103.975,5,40
Bhubaneshwar_Hub (Orissa),Bhadrak_Central_I_2 (Orissa),FTL,1.7486215538847119,1.7415605886577972,2592.0,97.8,54.6,12,58
Pune_Tathawde_H (Maharashtra),Pune_Mundhawa_L (Maharashtra),Carting,1.75,2.2194756174412924,2590.0,49.2,21.936842105263157,32,95
Mumbai_MiraRoad_M (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Carting,2.411764705882353,3.3969578990100446,2586.0,79.86666666666666,22.4,23,45
Davangere_Central_I_1 (Karnataka),Hubli_Adargchi_IP (Karnataka),FTL,1.6158318425760285,1.6329642429660516,2583.0,100.57575757575758,61.43939393939394,11,66
Kirauli_AchneraRD_D (Uttar Pradesh),Agra (Uttar Pradesh),Carting,6.590909090909091,18.437028447742733,2579.0,388.0,19.571428571428573,3,7
Bellary_Dc (Karnataka),Hospet (Karnataka),FTL,2.2319327731092438,2.3705762721330186,2571.0,80.29629629629629,32.68518518518518,18,54
Dhrangadhra_NvygRDPP_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),FTL,1.5591185130658816,1.7366680163083856,2570.0,137.27777777777777,89.68518518518519,9,53
Kadi_KaranNGR_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),FTL,2.090909090909091,2.2396156234421163,2561.0,91.15384615384616,41.90384615384615,18,52
Luxettipet_ShivaDPP_D (Telangana),Karimnagar_KamnHbRD_I (Telangana),FTL,2.16,2.367438385332609,2557.0,100.86666666666666,44.044444444444444,15,45
Solapur_Central_I_2 (Maharashtra),Pandharpur_RajCmplx_D (Maharashtra),Carting,1.9505494505494505,2.2062118942692748,2549.0,64.89189189189189,30.445945945945947,10,74
Banda_GayatriN_D (Uttar Pradesh),Mahoba_Mlkpura_D (Uttar Pradesh),FTL,3.661458333333333,3.7910761693548354,2549.0,115.1,30.133333333333333,10,30
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Tejpal_M (Maharashtra),Carting,2.4166666666666665,2.639125405747987,2539.0,48.602409638554214,18.012048192771083,29,83
Ahmedabad_East_H_1 (Gujarat),Mehsana_Panchot_IP (Gujarat),FTL,1.25,1.4337332395951023,2518.0,92.44736842105263,59.31578947368421,20,44
Bengaluru_Bomsndra_HB (Karnataka),Kerala_Cochin_L (Kerala),FTL,1.7348495274795852,1.7552028595526514,2506.0,377.375,220.75,1,16
Kolkata_North_I_4 (West Bengal),Hooghly_DC (West Bengal),Carting,3.1315789473684212,3.598006004716531,2503.0,57.4,15.683333333333334,30,60
Hisar_IndstlAr_I (Haryana),Gurgaon_Bilaspur_HB (Haryana),FTL,1.7755102040816326,1.8213025800809584,2502.0,158.45714285714286,86.97142857142858,5,35
Ambur_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),FTL,1.5588235294117647,1.5520341969598672,2497.0,167.46341463414635,106.5609756097561,6,40
Bhopal_Old City (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),Carting,3.547008547008547,4.600926157176157,2492.0,56.214285714285715,11.714285714285714,28,56
Kozhikode_Central_H_4 (Kerala),Aluva_Peedika_H (Kerala),FTL,1.6505028735632183,1.6704777449225334,2486.0,168.94444444444446,99.88888888888889,6,36
Bangalore_Nelmngla_H (Karnataka),Bengaluru_KHRoad_I (Karnataka),Carting,2.6666666666666665,2.601055815134576,2484.0,53.6,20.48,25,72
Barmer_Nehru3PL_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),FTL,1.6042568542568543,1.592796766966866,2477.0,178.83333333333334,110.02777777777777,4,36
Gurgaon_Bilaspur_RP (Haryana),KN_RPC (Delhi),Carting,1.9645989974937343,1.9907918767133246,2467.0,77.07575757575758,39.696969696969695,11,66
Chintamani_Central_D_2 (Karnataka),Bangalore_East_I_20 (Karnataka),Carting,2.0879227053140097,2.8935944121748554,2461.0,113.1875,36.28125,12,32
Hyderabad_Shamshbd_H (Telangana),Tandur_SnthiNGR_D (Telangana),Carting,1.5139762403913348,1.5409735829642197,2460.0,86.075,55.325,8,79
Madikeri_MuthpTmp_D (Karnataka),Ramanathapura_Central_D_2 (Karnataka),FTL,1.8608590441621295,2.052041133129019,2457.0,94.94,45.8,17,50
Bhagalpur_Pbroad_DC (Bihar),Kahalgaon_NdiaTola_D (Bihar),FTL,3.5652173913043477,3.9368850477358723,2454.0,91.80555555555556,23.63888888888889,18,36
Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Mullanpr_DC (Chandigarh),Carting,1.5384615384615385,1.7074264791371654,2427.0,55.2,32.08571428571429,21,105
Delhi_Wazirpur_L (Delhi),Gurgaon_Bilaspur_HB (Haryana),Carting,1.6481481481481481,1.8160696630964923,2425.0,76.12857142857143,41.48571428571429,10,70
Villupuram_Thirumtr_IP (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),FTL,1.6843396226415095,1.683908082167807,2419.0,140.47619047619048,82.88095238095238,6,42
HDKote_BegurRD_D (Karnataka),Mysore_Yadvgiri_IP (Karnataka),FTL,4.230769230769231,4.090247095239356,2397.0,168.73684210526315,42.578947368421055,8,19
Mumbai Hub (Maharashtra),Pune_Tathawde_H (Maharashtra),FTL,1.9184883720930233,1.8910943478444575,2382.0,122.575,63.025,8,37
Pune_Tathawde_H (Maharashtra),Mumbai Hub (Maharashtra),FTL,1.8991307292842627,1.8889022967910587,2377.0,126.45,67.025,8,40
Rayaparthi_Perkadrd_D (Telangana),Warangal_HunterRd_I (Telangana),FTL,3.217391304347826,4.6038452483009,2367.0,103.44827586206897,21.82758620689655,16,29
Haridwar (Uttarakhand),Kotdwara_Nzbadrd_D (Uttarakhand),FTL,2.0526315789473686,2.3247897632891017,2363.0,115.8,48.285714285714285,18,35
Bengaluru_Bomsndra_HB (Karnataka),HBR Layout PC (Karnataka),Carting,1.6153846153846154,1.8606925546331923,2337.0,44.2972972972973,23.243243243243242,37,92
Guntakal_Verpatem_D (Andhra Pradesh),Rayadurgam_RailGate_D (Andhra Pradesh),FTL,1.4444444444444444,1.4743175016657044,2321.0,94.45833333333333,62.22222222222222,18,62
Vizag_Gajuwaka_L (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),FTL,1.9201814419863124,1.9601675308498074,2318.0,151.25,78.8125,4,32
Jahu_Sulgwan_D (Himachal Pradesh),JognderNgr_Dhelu_D (Himachal Pradesh),FTL,1.8774909420289856,1.9158103917364595,2295.0,150.03125,78.3125,11,32
Godda_Central_D_2 (Jharkhand),Sahebganj_BaraLoha_D (Jharkhand),FTL,2.2549019607843137,2.234809319168863,2290.0,113.34285714285714,47.91428571428571,13,33
Dharmapuri_Central_D_2 (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka),FTL,1.638095238095238,1.643709901193465,2267.0,168.72727272727272,100.03030303030303,5,33
Haveri_GuttalRD_D (Karnataka),Ukkadagatri_Tuminkte_D (Karnataka),Carting,1.7660738714090287,1.788861723432844,2259.0,52.4375,28.90625,16,96
Mainpuri_Agraroad_I (Uttar Pradesh),Delhi_Airport_H (Delhi),FTL,2.4285714285714284,2.4740884118747903,2258.0,340.72727272727275,135.45454545454547,1,11
CCU_Beleghta_CP (West Bengal),Kolkata_Dankuni_P (West Bengal),Carting,5.666193181818182,5.937274831649831,2243.0,91.06666666666666,16.3,15,30
Sonipat_Kundli_H (Haryana),Muzaffrngr_MhmodNgr_D (Uttar Pradesh),FTL,1.8565116768356829,1.8189418766400627,2243.0,115.28571428571429,61.88095238095238,10,41
Bengaluru_Peenya_L (Karnataka),Bangalore_Nelmngla_H (Karnataka),Carting,1.5298245614035089,2.4113755404899955,2242.0,52.91428571428571,20.885714285714286,36,60
Kollam_Central_H_1 (Kerala),Aluva_Peedika_H (Kerala),FTL,1.303030303030303,1.3597773303732454,2241.0,132.11111111111111,96.53968253968254,9,53
Gurgaon_Bilaspur_HB (Haryana),Meham_GModDPP_D (Haryana),FTL,1.9634146341463414,1.968789566320627,2239.0,126.05714285714286,62.08571428571429,7,34
Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Raiprvlg_L (Chandigarh),Carting,1.9,2.011640605363541,2236.0,47.628865979381445,24.577319587628867,25,97
Kaliyaganj_FatprDPP_D (West Bengal),Malda_Central_I_3 (West Bengal),Carting,4.535885167464115,5.080711294569384,2233.0,120.75,27.708333333333332,4,24
Kamareddy_Devenply_I (Telangana),Bodhan_SuryaDPP_D (Telangana),FTL,1.8047619047619048,1.855001505684064,2232.0,80.8,43.6,20,60
Bangalore_Nelmngla_H (Karnataka),Hiriyur_TahurDPP_D (Karnataka),FTL,1.5339366515837103,1.5985393063337208,2228.0,98.6,61.46666666666667,10,59
Pilkhuwa_HapurRD_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),Carting,2.519230769230769,2.555417604854882,2223.0,69.71153846153847,26.96153846153846,13,52
Kanpur_Central_H_6 (Uttar Pradesh),Kanpur_Rawatpur_D (Uttar Pradesh),Carting,5.258241758241758,5.192337718563209,2221.0,77.88888888888889,16.194444444444443,18,36
Puttaprthi_Gokulam_D (Andhra Pradesh),Hindupur_Parigi_D (Andhra Pradesh),Carting,1.650997150997151,1.7360565952416027,2212.0,58.922222222222224,34.34444444444444,15,90
Giridih_Shivalya_D (Jharkhand),Godda_Central_D_2 (Jharkhand),FTL,2.211261261261261,2.389301643986413,2211.0,163.45833333333334,71.33333333333333,4,24
Veraval_DC (Gujarat),Kodinar_NCplxDPP_D (Gujarat),Carting,2.02,2.1168921654028345,2206.0,51.8974358974359,23.615384615384617,16,77
Junagadh_DPC (Gujarat),Porbandar_DC (Gujarat),Carting,1.3803496081977094,1.4287877066094268,2190.0,66.03571428571429,46.482142857142854,11,112
MAA_Poonamallee_HB (Tamil Nadu),Chennai_Chrompet_L (Tamil Nadu),Carting,1.6785714285714286,1.7458229343615084,2181.0,48.47572815533981,27.300970873786408,34,97
SawaiMadhopur_Central_DPP_1 (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Carting,1.7619565217391304,1.8831487960116462,2171.0,127.05555555555556,66.75,3,34
Ahmedabad_East_H_1 (Gujarat),Amd_Chandkheda_Dc (Gujarat),Carting,1.7638888888888888,2.0056575499460365,2168.0,38.398148148148145,18.324074074074073,36,107
Palampur_Cnsrvila_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),FTL,1.4683875530410184,1.6225921521265019,2166.0,252.27777777777777,131.94444444444446,2,16
Sawantwadi_LaxmiNgr_D (Maharashtra),Malvan_BllvMarg_D (Maharashtra),Carting,1.89272030651341,1.9111277705470058,2163.0,65.30882352941177,33.5,14,68
Kurnool_AbbasNgr_I (Andhra Pradesh),Raichur_LSRoad_DC (Karnataka),FTL,1.64,1.612781315514517,2161.0,102.05454545454545,62.763636363636365,14,52
Roing_DibngVly_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam),Carting,2.4913461538461537,2.7157580085908686,2148.0,137.19230769230768,54.57692307692308,2,26
Ajmer_FoySGRRD_I (Rajasthan),Beawar_DC (Rajasthan),FTL,1.8823529411764706,2.153468427259355,2140.0,74.45098039215686,32.490196078431374,17,49
Jalna_BhgyaNgr_D (Maharashtra),Sillod_ZebaTWR_D (Maharashtra),Carting,2.0,2.0536979753878954,2130.0,60.41428571428571,29.985714285714284,10,70
Guwahati_Hub (Assam),Shillong (Meghalaya),FTL,2.206896551724138,2.330749643217782,2127.0,134.06896551724137,60.724137931034484,10,29
Rudrapur_UdhamNgr_H (Uttarakhand),Ramnagar_BhwniGnj_D (Uttarakhand),FTL,1.435897435897436,1.5518127297018094,2109.0,113.14583333333333,69.20833333333333,16,33
Coimbatore_Karayam_H (Tamil Nadu),Udumalpet_Artclgrd_D (Tamil Nadu),Carting,1.324653312788906,1.3681656533015434,2109.0,59.97457627118644,42.101694915254235,17,92
Surat_Central_D_9 (Gujarat),Surat_Central_I_4 (Gujarat),Carting,9.329670329670328,9.466768416768417,2108.0,130.94444444444446,13.833333333333334,14,18
Chandigarh_Raiprvlg_L (Chandigarh),Chandigarh_Mehmdpur_H (Punjab),Carting,1.4408045977011494,1.653969292683221,2107.0,43.410714285714285,24.598214285714285,28,79
Chennai_Egmore_C (Tamil Nadu),Chennai_Chrompet_PC (Tamil Nadu),Carting,1.9422180801491145,2.10959313414071,2104.0,56.371428571428574,26.314285714285713,14,65
Bishnupur_StnRdDPP_D (West Bengal),Durgapur_Central_I_1 (West Bengal),Carting,1.826086956521739,1.9673888972463052,2102.0,86.83673469387755,43.93877551020408,8,49
Guwahati_Hub (Assam),Tezpur_Mhbhirab_D (Assam),FTL,2.0041322314049586,2.043255837185131,2091.0,167.83333333333334,80.70833333333333,4,24
Hubli_Adargchi_IP (Karnataka),Dharwad_Dc (Karnataka),FTL,3.4285714285714284,7.1370670995670995,2083.0,151.1875,21.0,9,16
Korba_Tilknagr_DC (Chhattisgarh),Raigarh_MithmdRd_D (Chhattisgarh),FTL,2.0,2.0231095813287734,2078.0,149.55555555555554,72.5925925925926,7,27
Dandeli_RKComplx_D (Karnataka),Hubli_Adargchi_IP (Karnataka),FTL,1.9632996632996633,2.002412052588044,2071.0,98.57142857142857,49.26190476190476,14,42
Delhi_Gateway_HB (Delhi),Gurgaon_Bilaspur_HB (Haryana),FTL,1.255813953488372,1.5530034930486074,2070.0,51.84070796460177,33.52212389380531,57,71
Pasighat_MissonRd_D (Arunachal Pradesh),Gohpur_Central_D_1 (Assam),FTL,2.883113311331133,2.600305878738421,2068.0,319.2,112.4,1,10
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),Carting,1.9089285714285715,1.9507740798192639,2060.0,57.208333333333336,28.59722222222222,18,61
Bengaluru_KHRoad_I (Karnataka),Bangalore_Nelmngla_H (Karnataka),Carting,1.903225806451613,2.1664942839437007,2058.0,58.58461538461538,26.923076923076923,22,53
Miryalguda_Ragvendr_D (Telangana),Khammam_NSTRoad_I (Telangana),FTL,3.178571428571429,3.5193678086578712,2058.0,147.75,44.85,5,20
Delhi_Airport_H (Delhi),Delhi_North_R_8 (Delhi),Carting,2.0513157894736844,2.5114829454537486,2048.0,45.236111111111114,16.791666666666668,36,67
AMD_Rakhial (Gujarat),Ahmedabad_East_H_1 (Gujarat),Carting,2.5,3.8118646124598508,2048.0,43.6031746031746,11.095238095238095,32,63
Shirala_Central_DPP_3 (Maharashtra),Kolhapur_Shivaji_I (Maharashtra),FTL,3.857142857142857,4.4115842073013845,2033.0,201.76923076923077,45.38461538461539,9,13
Gokak_Bsavangr_D (Karnataka),Hubli_Adargchi_IP (Karnataka),FTL,2.441492123939761,2.483602975962729,2026.0,169.3,68.0,4,20
Kattappana_Palikval_D (Kerala),Madurai_Kappalur_H (Tamil Nadu),FTL,1.4404761904761905,1.4146293531573506,2026.0,144.6888888888889,99.66666666666667,9,36
Jammu_Central_I_1 (Jammu & Kashmir),Chandigarh_Mehmdpur_H (Punjab),FTL,1.703448275862069,1.6621633036883607,2024.0,300.4,165.46666666666667,1,12
